Date,Open,High,Low,Close,Adj Close,Volume
2020-04-23,157.1999969482422,173.39999389648438,155.5500030517578,157.5500030517578,157.336669921875,69208136
2020-04-24,150.8000030517578,152.85000610351562,143.0,145.14999389648438,144.9534454345703,25867166
2020-04-27,150.89999389648438,153.0,146.8000030517578,149.75,149.54722595214844,16271064
2020-04-28,150.0,155.85000610351562,149.75,152.4499969482422,152.24356079101562,15027824
2020-04-29,156.6999969482422,166.0,154.85000610351562,159.39999389648438,159.18414306640625,26088658
2020-04-30,163.14999389648438,164.0,155.9499969482422,159.35000610351562,159.1342315673828,14613831
2020-05-04,150.0,152.0,143.4499969482422,146.39999389648438,146.20175170898438,14571173
2020-05-05,150.8000030517578,155.4499969482422,146.89999389648438,148.39999389648438,148.1990509033203,22539665
2020-05-06,150.0,154.5,147.0,152.64999389648438,152.44329833984375,13698946
2020-05-07,151.9499969482422,154.1999969482422,146.10000610351562,147.35000610351562,147.15048217773438,8145342
2020-05-08,152.85000610351562,158.75,148.10000610351562,150.64999389648438,150.4459991455078,30517260
2020-05-11,153.9499969482422,161.85000610351562,153.25,155.39999389648438,155.18955993652344,32287526
2020-05-12,155.25,156.39999389648438,148.0500030517578,155.0500030517578,154.84005737304688,17380731
2020-05-13,161.0,168.5,155.1999969482422,165.14999389648438,164.92636108398438,27811752
2020-05-14,163.0,172.9499969482422,156.60000610351562,169.64999389648438,169.42027282714844,32118430
2020-05-15,166.6999969482422,172.1999969482422,162.5,164.1999969482422,163.9776611328125,28283346
2020-05-18,163.5,164.3000030517578,148.0500030517578,149.5,149.2975616455078,23889857
2020-05-19,152.0,155.6999969482422,148.0500030517578,150.25,150.04653930664062,21832834
2020-05-20,150.4499969482422,154.64999389648438,149.35000610351562,153.5500030517578,153.3420867919922,13735926
2020-05-21,155.10000610351562,159.5,152.85000610351562,153.9499969482422,153.7415313720703,15507223
2020-05-22,153.60000610351562,165.0,152.0,163.25,163.02894592285156,38377939
2020-05-26,164.0,166.60000610351562,159.35000610351562,165.1999969482422,164.97630310058594,19510809
2020-05-27,165.0,166.3000030517578,161.6999969482422,164.4499969482422,164.22731018066406,14838385
2020-05-28,164.39999389648438,189.0500030517578,163.3000030517578,180.6999969482422,180.45530700683594,71027855
2020-05-29,175.1999969482422,186.8000030517578,175.10000610351562,183.5500030517578,183.30145263671875,38399694
2020-06-01,187.75,192.39999389648438,184.10000610351562,185.89999389648438,185.6482696533203,26450211
2020-06-02,186.0,202.8000030517578,185.3000030517578,198.9499969482422,198.68060302734375,40657814
2020-06-03,204.9499969482422,205.1999969482422,192.6999969482422,195.6999969482422,195.43499755859375,24965757
2020-06-04,195.0,207.8000030517578,187.1999969482422,205.60000610351562,205.3216094970703,47567706
2020-06-05,207.0,210.4499969482422,202.35000610351562,206.1999969482422,205.9207763671875,36525490
2020-06-08,209.3000030517578,210.5,194.35000610351562,197.0500030517578,196.78317260742188,27555715
2020-06-09,199.0,202.3000030517578,190.8000030517578,192.39999389648438,192.13946533203125,27072444
2020-06-10,193.0,194.60000610351562,188.10000610351562,189.8000030517578,189.54299926757812,17134647
2020-06-11,190.75,191.14999389648438,174.8000030517578,175.9499969482422,175.7117462158203,21395919
2020-06-12,172.0,172.0,162.14999389648438,168.5500030517578,168.32177734375,36209159
2020-06-15,168.5500030517578,177.0,163.5,165.5,165.27589416503906,46155429
2020-06-16,170.60000610351562,171.9499969482422,161.10000610351562,163.89999389648438,163.6780548095703,25973471
2020-06-17,163.9499969482422,169.39999389648438,161.6999969482422,165.0,164.77658081054688,24989870
2020-06-18,166.5,175.4499969482422,165.5,174.39999389648438,174.16383361816406,37916748
2020-06-19,176.8000030517578,178.1999969482422,169.35000610351562,172.9499969482422,172.71580505371094,27707425
2020-06-22,175.0,180.0,174.0,177.0500030517578,176.8102569580078,20654498
2020-06-23,176.89999389648438,186.89999389648438,176.0500030517578,181.9499969482422,181.70361328125,21410683
2020-06-24,184.89999389648438,185.35000610351562,172.5,174.10000610351562,173.8642578125,21627394
2020-06-25,172.0,176.39999389648438,168.8000030517578,172.35000610351562,172.1166229248047,17818855
2020-06-26,175.5,180.75,174.14999389648438,176.25,176.01133728027344,17933470
2020-06-29,174.89999389648438,175.10000610351562,167.8000030517578,172.0500030517578,171.81703186035156,14623425
2020-06-30,174.0,175.8000030517578,169.60000610351562,171.10000610351562,170.86831665039062,10279602
2020-07-01,167.0,178.0,165.0500030517578,175.39999389648438,175.16249084472656,24691168
2020-07-02,177.0,179.25,173.0,174.39999389648438,174.16383361816406,13114899
2020-07-03,176.60000610351562,177.35000610351562,171.3000030517578,172.25,172.01675415039062,10083203
2020-07-06,173.8000030517578,177.89999389648438,172.1999969482422,175.0500030517578,174.81297302246094,12011426
2020-07-07,174.0,181.75,170.85000610351562,180.3000030517578,180.0558624267578,25072998
2020-07-08,181.0,183.3000030517578,171.1999969482422,172.14999389648438,171.91688537597656,26968168
2020-07-09,174.64999389648438,174.64999389648438,169.75,171.89999389648438,171.66722106933594,18343908
2020-07-10,171.89999389648438,173.60000610351562,167.10000610351562,170.10000610351562,169.8696746826172,17017294
2020-07-13,172.8000030517578,174.89999389648438,170.60000610351562,173.75,173.5147247314453,15282350
2020-07-14,172.4499969482422,172.5,165.5,166.3000030517578,166.07481384277344,15350736
2020-07-15,168.0,168.8000030517578,158.39999389648438,160.25,160.0330047607422,23665774
2020-07-16,161.5500030517578,162.0,154.60000610351562,157.39999389648438,157.18685913085938,18749239
2020-07-17,157.0,159.8000030517578,155.0500030517578,157.39999389648438,157.18685913085938,17283895
2020-07-20,159.0,159.0,154.1999969482422,154.75,154.5404510498047,16709174
2020-07-21,155.6999969482422,156.25,152.0,153.75,153.54180908203125,21967320
2020-07-22,154.0,158.9499969482422,149.0500030517578,157.0,156.7873992919922,40102718
2020-07-23,161.0,167.75,157.6999969482422,158.9499969482422,158.73475646972656,65194067
2020-07-24,158.9499969482422,158.9499969482422,150.5,151.6999969482422,151.4945831298828,38315940
2020-07-27,148.10000610351562,155.10000610351562,144.60000610351562,145.39999389648438,145.20310974121094,39921647
2020-07-28,146.89999389648438,148.0,141.10000610351562,144.39999389648438,144.2044677734375,28327411
2020-07-29,145.0,147.1999969482422,141.5,142.35000610351562,142.15725708007812,22048600
2020-07-30,143.75,145.5500030517578,138.10000610351562,140.1999969482422,140.01014709472656,24878872
2020-07-31,140.89999389648438,141.0500030517578,138.10000610351562,138.75,138.56211853027344,17792928
2020-08-03,138.75,139.6999969482422,134.64999389648438,134.9499969482422,134.7672576904297,14721260
2020-08-04,135.8000030517578,144.89999389648438,135.60000610351562,143.35000610351562,143.15589904785156,48864403
2020-08-05,144.60000610351562,147.35000610351562,141.6999969482422,145.5500030517578,145.35292053222656,27773529
2020-08-06,146.5,152.60000610351562,146.0,148.75,148.548583984375,36848744
2020-08-07,149.4499969482422,151.3000030517578,148.75,150.10000610351562,149.89675903320312,13680936
2020-08-10,150.60000610351562,154.0,149.0,151.1999969482422,150.99525451660156,13342848
2020-08-11,152.6999969482422,160.9499969482422,152.5500030517578,159.75,159.53367614746094,46604254
2020-08-12,158.14999389648438,164.3000030517578,156.25,161.25,161.03164672851562,38666779
2020-08-13,161.64999389648438,164.14999389648438,160.10000610351562,162.3000030517578,162.08023071289062,19407436
2020-08-14,163.8000030517578,167.5,158.1999969482422,161.1999969482422,160.98171997070312,37388916
2020-08-17,163.5,171.0,162.89999389648438,170.10000610351562,169.8696746826172,40616135
2020-08-18,170.0,179.10000610351562,165.3000030517578,173.9499969482422,173.71444702148438,59453332
2020-08-19,172.5,200.0,169.25,196.8000030517578,196.5335235595703,144862587
2020-08-20,195.0,207.0,192.5,199.4499969482422,199.17991638183594,165958795
2020-08-21,199.39999389648438,204.0,189.14999389648438,192.0500030517578,191.78994750976562,82295320
2020-08-24,195.0,203.85000610351562,193.4499969482422,201.60000610351562,201.3270263671875,74692814
2020-08-25,203.85000610351562,204.5,197.75,199.9499969482422,199.6792449951172,32295919
2020-08-26,201.89999389648438,213.39999389648438,197.75,211.5,211.21360778808594,69274346
2020-08-27,211.5,216.5,205.10000610351562,209.5500030517578,209.26625061035156,59247772
2020-08-28,211.14999389648438,218.5,210.85000610351562,213.85000610351562,213.5604248046875,43106461
2020-08-31,215.85000610351562,217.75,201.0500030517578,203.5500030517578,203.27438354492188,40765822
2020-09-01,205.0,207.10000610351562,196.25,201.8000030517578,201.52674865722656,35361139
2020-09-02,203.8000030517578,221.0,202.1999969482422,218.14999389648438,217.85459899902344,64986844
2020-09-03,218.14999389648438,225.35000610351562,214.8000030517578,220.25,219.95176696777344,53032493
2020-09-04,215.39999389648438,223.8000030517578,210.60000610351562,220.39999389648438,220.10154724121094,48959203
2020-09-07,220.39999389648438,225.85000610351562,215.85000610351562,223.9499969482422,223.64674377441406,42979193
2020-09-08,223.64999389648438,225.4499969482422,212.10000610351562,213.75,213.46055603027344,33660775
2020-09-09,212.0,223.5,207.4499969482422,221.5500030517578,221.25,52807559
2020-09-10,220.5,228.89999389648438,219.5,223.14999389648438,223.14999389648438,46078546
2020-09-11,220.9499969482422,224.75,216.1999969482422,218.10000610351562,218.10000610351562,27198663
2020-09-14,222.0,224.6999969482422,214.10000610351562,216.1999969482422,216.1999969482422,23005269
2020-09-15,218.5,220.1999969482422,216.3000030517578,217.4499969482422,217.4499969482422,17216230
2020-09-16,218.5,219.35000610351562,213.64999389648438,215.85000610351562,215.85000610351562,14876075
2020-09-17,215.4499969482422,224.64999389648438,215.25,221.10000610351562,221.10000610351562,38032583
2020-09-18,223.39999389648438,226.64999389648438,219.1999969482422,220.3000030517578,220.3000030517578,24882963
2020-09-21,221.75,224.8000030517578,204.35000610351562,210.6999969482422,210.6999969482422,29829409
2020-09-22,212.35000610351562,212.35000610351562,193.35000610351562,197.10000610351562,197.10000610351562,54161220
2020-09-23,200.10000610351562,203.0500030517578,177.39999389648438,191.8000030517578,191.8000030517578,65002891
2020-09-24,185.0,195.8000030517578,182.85000610351562,190.35000610351562,190.35000610351562,76316695
2020-09-25,197.5500030517578,201.5,183.1999969482422,198.1999969482422,198.1999969482422,61556634
2020-09-28,198.75,209.75,197.1999969482422,208.75,208.75,34075362
2020-09-29,210.0,214.60000610351562,204.3000030517578,207.8000030517578,207.8000030517578,45045643
2020-09-30,209.0,213.0,206.14999389648438,208.89999389648438,208.89999389648438,31201535
2020-10-01,211.0,215.0,210.5,214.0,214.0,19069858
2020-10-05,214.5,215.0,207.5,208.1999969482422,208.1999969482422,22137202
2020-10-06,211.0,219.5500030517578,208.4499969482422,216.89999389648438,216.89999389648438,26397296
2020-10-07,217.60000610351562,218.5,203.8000030517578,205.9499969482422,205.9499969482422,33782509
2020-10-08,209.89999389648438,212.9499969482422,204.14999389648438,205.89999389648438,205.89999389648438,24845156
2020-10-09,207.14999389648438,208.10000610351562,198.0,200.5500030517578,200.5500030517578,23605416
2020-10-12,196.35000610351562,198.0,186.5500030517578,189.85000610351562,189.85000610351562,47814117
2020-10-13,190.5,192.35000610351562,181.5500030517578,182.4499969482422,182.4499969482422,29409570
2020-10-14,183.0,188.1999969482422,178.60000610351562,186.1999969482422,186.1999969482422,35731823
2020-10-15,187.0,188.39999389648438,178.6999969482422,179.9499969482422,179.9499969482422,20008464
2020-10-16,181.5,182.9499969482422,173.5,175.6999969482422,175.6999969482422,29518460
2020-10-19,176.6999969482422,177.89999389648438,173.5,174.1999969482422,174.1999969482422,20655435
2020-10-20,174.1999969482422,183.8000030517578,173.0,183.0,183.0,32493833
2020-10-21,185.0,189.1999969482422,176.0500030517578,180.5500030517578,180.5500030517578,30221784
2020-10-22,181.1999969482422,185.64999389648438,180.5500030517578,183.5,183.5,20327311
2020-10-23,184.89999389648438,187.75,183.60000610351562,185.85000610351562,185.85000610351562,16063045
2020-10-26,186.9499969482422,186.9499969482422,176.0,176.6999969482422,176.6999969482422,21239043
2020-10-27,178.1999969482422,189.64999389648438,177.5,187.64999389648438,187.64999389648438,29961255
2020-10-28,186.10000610351562,186.60000610351562,180.3000030517578,181.39999389648438,181.39999389648438,15589737
2020-10-29,181.1999969482422,181.5,176.25,179.10000610351562,179.10000610351562,14129357
2020-10-30,181.9499969482422,189.60000610351562,180.5,187.89999389648438,187.89999389648438,36088319
2020-11-02,186.6999969482422,186.6999969482422,181.0,183.4499969482422,183.4499969482422,24307020
2020-11-03,185.8000030517578,190.75,180.6999969482422,182.0500030517578,182.0500030517578,29130334
2020-11-04,184.0,185.35000610351562,179.14999389648438,181.85000610351562,181.85000610351562,15629613
2020-11-05,184.0,192.0,183.0,190.5,190.5,23465361
2020-11-06,191.35000610351562,195.0,190.60000610351562,193.10000610351562,193.10000610351562,16331375
2020-11-09,194.10000610351562,196.5500030517578,190.14999389648438,191.64999389648438,191.64999389648438,12015414
2020-11-10,192.0,196.0,188.0,193.10000610351562,193.10000610351562,16211541
2020-11-11,196.10000610351562,200.0,193.25,195.3000030517578,195.3000030517578,19537936
2020-11-12,196.0,200.0,194.64999389648438,198.4499969482422,198.4499969482422,11185597
2020-11-13,198.5,198.85000610351562,190.6999969482422,192.64999389648438,192.64999389648438,17321552
2020-11-17,194.89999389648438,195.1999969482422,187.9499969482422,189.5500030517578,189.5500030517578,16962442
2020-11-18,188.39999389648438,192.1999969482422,186.0500030517578,190.5,190.5,16731478
2020-11-19,190.0,191.9499969482422,185.3000030517578,186.35000610351562,186.35000610351562,18335986
2020-11-20,187.8000030517578,188.89999389648438,183.25,185.5,185.5,15110555
2020-11-23,187.0,188.0,183.75,187.1999969482422,187.1999969482422,10409948
2020-11-24,189.0,190.89999389648438,187.5,188.3000030517578,188.3000030517578,10723549
2020-11-25,189.85000610351562,193.5,187.0,188.39999389648438,188.39999389648438,19366032
2020-11-26,190.0,190.9499969482422,187.10000610351562,189.75,189.75,11611301
2020-11-27,190.8000030517578,201.0,190.0500030517578,192.75,192.75,46930628
2020-12-01,195.0,198.25,190.0,195.64999389648438,195.64999389648438,22924405
2020-12-02,195.60000610351562,200.0,193.85000610351562,197.75,197.75,17412260
2020-12-03,199.60000610351562,207.0,198.8000030517578,204.5,204.5,26333709
2020-12-04,206.0,212.3000030517578,205.5,206.85000610351562,206.85000610351562,23908626
2020-12-07,208.5,216.64999389648438,206.5500030517578,215.8000030517578,215.8000030517578,25237101
2020-12-08,216.64999389648438,217.89999389648438,208.3000030517578,212.75,212.75,19510057
2020-12-09,215.10000610351562,219.9499969482422,214.25,215.5500030517578,215.5500030517578,18236499
2020-12-10,213.4499969482422,213.89999389648438,208.25,212.5,212.5,12690594
2020-12-11,214.0,216.6999969482422,209.5,212.6999969482422,212.6999969482422,12922375
2020-12-14,215.0,217.8000030517578,213.5,215.39999389648438,215.39999389648438,11216924
2020-12-15,214.5,234.0,213.14999389648438,232.0,232.0,47532503
2020-12-16,232.0,236.89999389648438,228.75,231.89999389648438,231.89999389648438,26452726
2020-12-17,231.6999969482422,238.1999969482422,224.0,225.89999389648438,225.89999389648438,25070715
2020-12-18,227.5,230.85000610351562,216.8000030517578,225.25,225.25,23682246
2020-12-21,224.9499969482422,228.1999969482422,202.75,212.64999389648438,212.64999389648438,27190879
2020-12-22,214.25,216.89999389648438,202.0,214.5500030517578,214.5500030517578,26487392
2020-12-23,214.25,218.5,210.6999969482422,217.10000610351562,217.10000610351562,16645688
2020-12-24,219.0,222.4499969482422,215.5,217.3000030517578,217.3000030517578,14303972
2020-12-28,219.25,222.64999389648438,217.5,220.14999389648438,220.14999389648438,10775262
2020-12-29,221.1999969482422,223.3000030517578,216.35000610351562,218.14999389648438,218.14999389648438,12167033
2020-12-30,220.0,220.0500030517578,214.5,219.14999389648438,219.14999389648438,11515691
2020-12-31,219.0,226.60000610351562,217.25,223.5,223.5,19679484
2021-01-01,223.5,226.25,223.0,224.9499969482422,224.9499969482422,6985802
2021-01-04,226.89999389648438,228.1999969482422,216.0,219.0500030517578,219.0500030517578,26346595
2021-01-05,218.0,223.0,215.14999389648438,222.5,222.5,20605048
2021-01-06,222.5,225.3000030517578,217.0,221.1999969482422,221.1999969482422,14154683
2021-01-07,223.75,224.60000610351562,218.10000610351562,218.9499969482422,218.9499969482422,14428798
2021-01-08,221.85000610351562,236.85000610351562,220.6999969482422,231.14999389648438,231.14999389648438,44035673
2021-01-11,234.0,234.0,222.5,223.64999389648438,223.64999389648438,18011706
2021-01-12,225.0,229.6999969482422,223.6999969482422,226.14999389648438,226.14999389648438,13723435
2021-01-13,228.60000610351562,232.6999969482422,223.5,227.89999389648438,227.89999389648438,13442449
2021-01-14,229.0,231.4499969482422,226.1999969482422,229.35000610351562,229.35000610351562,9349315
2021-01-15,229.0,233.60000610351562,221.60000610351562,224.89999389648438,224.89999389648438,18690401
2021-01-18,225.89999389648438,225.89999389648438,214.35000610351562,218.0,218.0,13959600
2021-01-19,221.0,226.9499969482422,220.3000030517578,225.0500030517578,225.0500030517578,11383216
2021-01-20,224.8000030517578,231.3000030517578,223.75,228.60000610351562,228.60000610351562,10865893
2021-01-21,230.39999389648438,233.89999389648438,223.5,225.0500030517578,225.0500030517578,10893385
2021-01-22,225.5,226.64999389648438,217.6999969482422,219.3000030517578,219.3000030517578,9909823
2021-01-25,222.0,224.75,214.8000030517578,223.6999969482422,223.6999969482422,15254124
2021-01-27,224.0,224.75,218.25,221.10000610351562,221.10000610351562,10201540
2021-01-28,217.0,225.3000030517578,216.60000610351562,220.14999389648438,220.14999389648438,8740020
2021-01-29,223.6999969482422,229.0,217.75,220.0,220.0,13881940
2021-02-01,222.0,229.5,214.1999969482422,227.1999969482422,227.1999969482422,12214573
2021-02-02,228.0,247.6999969482422,227.5,242.89999389648438,242.89999389648438,31973546
2021-02-03,245.0,251.75,238.5500030517578,244.1999969482422,244.1999969482422,25334325
2021-02-04,242.8000030517578,261.0,242.0,249.4499969482422,249.4499969482422,42216784
2021-02-05,251.5,251.5,212.0500030517578,215.3000030517578,215.3000030517578,83931232
2021-02-08,220.0,222.39999389648438,210.8000030517578,219.75,219.75,52078446
2021-02-09,221.89999389648438,221.89999389648438,214.0,215.75,215.75,24401733
2021-02-10,217.5,220.3000030517578,215.0,217.25,217.25,17069196
2021-02-11,217.25,218.60000610351562,214.0,215.10000610351562,215.10000610351562,14009697
2021-02-12,215.9499969482422,218.39999389648438,212.0,212.5,212.5,16761723
2021-02-15,215.75,215.75,210.10000610351562,211.6999969482422,211.6999969482422,16138993
2021-02-16,213.5,213.75,202.85000610351562,206.10000610351562,206.10000610351562,22889782
2021-02-17,206.89999389648438,216.0,205.25,214.9499969482422,214.9499969482422,24935346
2021-02-18,214.9499969482422,217.89999389648438,211.0,211.75,211.75,10113509
2021-02-19,211.75,213.6999969482422,205.75,208.5500030517578,208.5500030517578,11980113
2021-02-22,209.0,209.60000610351562,200.25,201.8000030517578,201.8000030517578,12740682
2021-02-23,203.8000030517578,205.8000030517578,198.0500030517578,201.9499969482422,201.9499969482422,13790781
2021-02-24,203.5500030517578,208.8000030517578,202.5,205.60000610351562,205.60000610351562,14598127
2021-02-25,207.85000610351562,210.8000030517578,206.3000030517578,208.60000610351562,208.60000610351562,14098285
2021-02-26,205.0,208.5500030517578,200.0,201.0,201.0,15890204
